amenity,addr:county,addr:district,operator:type,fees,photo,source,operational_status,drinking_water,water:system,pump,name,latitude,longitude,install_year
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F7e8e7103-be06-4b56-982c-ca85d82018c7%2F1653403176385.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.8844738,32.2084406,7/20/2007
water_point,aswa,gulu,institution,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F7504f9e6-9af6-4a36-9efe-ff3a8780f94e%2F1652966416966.jpg,youthmappers_gulu,functional_not_in_use,yes,surfacewater,no,rainwater_harvest_tank,2.798906,32.3477313,10/17/2018
water_point,aswa,gulu,institution,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F2bd7b159-ab21-41ab-aa7e-1776c03e1bd5%2F1652868722742.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.7916718,32.346645,
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F59a0ad8c-9e8e-481f-b25d-07cad43a3ee9%2F1653303928309.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,protected_spring,2.7750317,32.238692,5/23/2022
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F44151515-a50a-4800-ad84-82e6c5659a43%2F1652874046551.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.841829,32.3374765,1/11/2019
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Ffd3d944b-c736-42ef-abbc-c0901acf0d7e%2F1653041895605.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.8192474,32.337141,
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F9ad3f4f5-be5b-4718-ace3-b90a2ba07ca0%2F1652958656810.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.7921524,32.3655508,
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F7a725761-6c5e-4f1e-ae2b-3d5bdad25927%2F1652866576332.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,protected_spring,2.81,32.3421718,7/22/2001
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F4d64c586-36ec-4420-9361-e78c44b08c88%2F1652878864553.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,protected_spring,2.8332678,32.3231487,
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F9327bb76-a064-4038-8898-73f82b145233%2F1652961876529.jpg,youthmappers_gulu,functional_in_use,yes,combined,no,rainwater_harvest_tank,2.8014266,32.3485676,9/29/2018
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fecb3b55a-f2cc-4666-9683-61e61a76e950%2F1653037557754.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,protected_spring,2.8513391,32.3157693,
water_point,aswa,gulu,institution,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F211c755f-9530-4e37-ac01-62a44c4770a3%2F1652872778302.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.7918326,32.3486836,
water_point,aswa,gulu,community,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F49d1005e-4c10-42bb-a846-2ce4b34418eb%2F1653308491673.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.7904331,32.2443469,2/18/2010
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fb61c7dcd-6c62-4ac0-9b9e-a85672b90872%2F1653398261291.jpg,youthmappers_gulu,non_functional,yes,groundwater,yes,deep_borehole,2.8249995,32.2172337,11/21/2007
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F986e7e72-875a-4a70-b1ab-1ddbdebed643%2F1653137580883.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.7920591,32.4134708,
water_point,aswa,gulu,private_ownership,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fef560e96-417d-4189-be59-5b73d1a7aea3%2F1653307194553.jpg,youthmappers_gulu,functional_in_use,yes,surfacewater,no,rainwater_harvest_tank,2.7737715,32.2430917,5/23/2019
water_point,aswa,gulu,institution,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F1179c0cf-4e5e-41e1-ae8e-b7dc57c993a8%2F1652869345950.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.792043,32.3463495,
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F3f33adbd-fc6c-4a03-8f7d-db86c7837b3d%2F1653305460045.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,protected_spring,2.935449,32.2515624,
water_point,aswa,gulu,private_ownership,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F4a37c6c2-f316-4fb6-9f67-f2f2f9b80ad5%2F1652951243039.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.7959983,32.3491917,1/9/2019
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F165b8443-8ca5-4d86-94d2-51a185099d79%2F1653041679623.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,Kiosk,tap,2.8192445,32.3371025,
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fc07cabaa-877f-4f3f-a91e-864aeb04534a%2F1652959940545.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.8015567,32.35199,5/16/2011
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Ff59424cb-fa7f-4520-9f62-5155bd30a908%2F1653035069221.jpg,youthmappers_gulu,functional_in_use,yes,surfacewater,no,rainwater_harvest_tank,2.8456438,32.3195882,5/20/2021
water_point,aswa,gulu,institution,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fc3ab257e-d20d-41af-9224-9c8446716f13%2F1652866619842.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.7910851,32.3455299,
water_point,aswa,gulu,community,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F9ab72e94-9d38-4151-b520-6ad618bea7f4%2F1652872196810.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.81664,32.3386277,5/18/2014
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F6aa0033a-8bd4-497c-8351-9f07e43ace49%2F1653396988547.jpg,youthmappers_gulu,non_functional,yes,groundwater,yes,deep_borehole,2.807691,32.2359361,10/3/2003
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F78c225d2-5dbf-4058-8987-5f899ac30b83%2F1652971302838.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,protected_spring,2.836636,32.3931486,9/9/2020
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fa706b7a4-89c2-460b-bc1c-98947c77c4e4%2F1653304782217.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.9211552,32.272351,6/8/2013
water_point,aswa,gulu,institution,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F5cf38e87-b01b-4f66-a8cf-cd934fae657d%2F1652875040915.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.7906017,32.3465903,
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fef361118-61e0-4864-b26d-f7b4e8f8c731%2F1653304027746.jpg,youthmappers_gulu,non_functional,yes,groundwater,yes,tap,2.8648056,32.2805329,
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fa12fc999-28ec-4a55-9406-5d912e2e5835%2F1652944683326.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,protected_spring,2.8036447,32.3355971,5/19/2022
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F52b4beaf-68c4-491d-b0ba-3e4d65751244%2F1653487526047.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,protected_spring,2.8674255,32.2203001,
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F4032e4ee-271a-4322-8f4a-980c49843d4e%2F1652963473159.jpg,youthmappers_gulu,functional_not_in_use,yes,surfacewater,yes,tap,2.7995104,32.3512394,2/19/2018
water_point,aswa,gulu,community,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F36e8885b-dd2e-4619-b074-de0655deb560%2F1653130828015.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.88718,32.333055,4/17/2019
water_point,aswa,gulu,institution,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fed8357aa-fd9a-4cc1-b0e8-fbaa25a6a242%2F1652870208988.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.8150246,32.3236584,
water_point,aswa,gulu,institution,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fce446ffd-8925-4976-a13b-a2bd3bdbc6db%2F1653400424674.jpg,youthmappers_gulu,functional_in_use,yes,surfacewater,no,rainwater_harvest_tank,2.8447701,32.2168391,
water_point,aswa,gulu,private_ownership,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F34a9ada3-01aa-46cb-bd99-ae0de57076cc%2F1653143587350.jpg,youthmappers_gulu,functional_in_use,yes,surfacewater,no,rainwater_harvest_tank,2.9049517,32.2955177,8/19/2019
water_point,aswa,gulu,institution,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F003c1d5f-9ac9-4fc7-8398-b114e74af2d9%2F1652866786937.jpg,youthmappers_gulu,functional_not_in_use,yes,groundwater,yes,tap,2.7910498,32.3452556,
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F08cde987-1b3e-4d32-baa0-ef151f25b628%2F1653305014469.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.9014765,32.2695795,3/14/2020
water_point,aswa,gulu,private_ownership,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F6c3fcaf6-9211-449c-9f09-1ce54779aa9f%2F1652874136379.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.8093215,32.3401345,
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F67858209-34d2-4006-8775-43d5923aa5e3%2F1653033446619.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.8458805,32.3195015,5/20/2021
water_point,aswa,gulu,institution,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F1b056450-b240-4188-9e4e-7289d0e59cc7%2F1652873458208.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.79171,32.3475217,
water_point,aswa,gulu,private_ownership,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fcaa3f443-232e-4a4a-8720-409e41ef3a22%2F1653304954212.jpg,youthmappers_gulu,functional_in_use,yes,surfacewater,no,rainwater_harvest_tank,2.7694686,32.2455836,
water_point,aswa,gulu,institution,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fd63fc747-dcc9-4120-b04a-424ee79b57b2%2F1652953117327.jpg,youthmappers_gulu,functional_not_in_use,yes,surfacewater,no,rainwater_harvest_tank,2.8380101,32.3791792,8/2/2008
water_point,aswa,gulu,institution,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fb4772ed4-a4fc-4d74-84a3-c3f0e222f9b2%2F1652957315006.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.7970135,32.3485762,9/1/2009
water_point,aswa,gulu,private_ownership,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F530386ff-19fb-4848-9cee-515b8bdc9e54%2F1652974476136.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.7844059,32.3204375,
water_point,aswa,gulu,private_ownership,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F52aa4c17-0cd6-4966-91fe-8148f1f7b6a2%2F1652873915452.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.8104755,32.3456813,6/27/2018
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fee98884f-b6ef-424e-809a-a5ace17ab9ce%2F1653315335248.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.9343886,32.246275,5/23/2012
water_point,aswa,gulu,private_ownership,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F3d17547f-c2d8-43a1-9714-1a207e1c428c%2F1652876988465.jpg,youthmappers_gulu,non_functional,yes,surfacewater,no,rainwater_harvest_tank,2.8279981,32.3161291,1/19/2022
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F7998ab16-a5cf-454c-b96d-d1c02cf38a11%2F1653046061006.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,water_truck_tank,2.8191387,32.3374668,
water_point,aswa,gulu,institution,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fd67ce30a-47da-4bd5-9294-c7c079ccf42c%2F1652963786370.jpg,youthmappers_gulu,functional_in_use,yes,surfacewater,no,rainwater_harvest_tank,2.7987432,32.3510146,10/8/2020
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F08ae2497-9aeb-41de-9d9a-b6223522995f%2F1653136180317.jpg,youthmappers_gulu,functional_not_in_use,yes,surfacewater,no,rainwater_harvest_tank,2.8154364,32.4171612,
water_point,aswa,gulu,private_ownership,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Ff018d441-6557-4853-a7c2-801e1974eb53%2F1652874669640.jpg,youthmappers_gulu,functional_in_use,yes,surfacewater,no,rainwater_harvest_tank,2.8180908,32.3296777,
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F31d62a86-e9df-4614-9ee3-9c940647ddb3%2F1653306182429.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,protected_spring,2.8686136,32.2779445,7/3/2004
water_point,aswa,gulu,private_ownership,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fe9dd3720-ab06-424c-a2f3-de82b992d3ff%2F1652958400792.jpg,youthmappers_gulu,functional_not_in_use,yes,groundwater,yes,tap,2.79243,32.3490577,
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fb32a5887-e44d-404b-9d13-4a2c04e395ee%2F1652949540060.jpg,youthmappers_gulu,non_functional,yes,groundwater,yes,deep_borehole,2.7846422,32.3593992,7/15/2020
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Ff27e58bf-e6d2-4723-b7ba-472958d67160%2F1653137312825.jpg,youthmappers_gulu,non_functional,yes,groundwater,yes,deep_borehole,2.9204839,32.2985929,9/18/2007
water_point,aswa,gulu,institution,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F097ff962-7875-4da6-8052-0149323a2782%2F1652863856892.jpg,youthmappers_gulu,functional_in_use,yes,surfacewater,yes,tap,2.7907338,32.3467967,
water_point,aswa,gulu,private_ownership,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F1d07d828-18ac-4fd2-98c9-2859da07546a%2F1652876311687.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.8195005,32.3291866,7/10/2019
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F6df20538-43f1-465c-8597-d11c92ac0cec%2F1653306885444.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,protected_spring,2.8041229,32.2498855,10/29/2020
water_point,aswa,gulu,institution,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F897dff1d-f55a-43e4-9635-3c3c5f1ed84e%2F1652966713450.jpg,youthmappers_gulu,functional_in_use,yes,combined,yes,tap,2.7986093,32.3478439,2/14/2018
water_point,aswa,gulu,private_ownership,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F2f404895-c0cc-40bd-92fa-5082e80bae40%2F1653127398944.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.8017384,32.4128686,5/2/2018
water_point,aswa,gulu,institution,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F6f0c3143-46ca-41c9-9b27-ac5ddf77a629%2F1652869186141.jpg,youthmappers_gulu,functional_not_in_use,yes,surfacewater,yes,tap,2.7918536,32.3459805,
water_point,aswa,gulu,private_ownership,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F74df057c-a915-45bf-9e67-6eb4286d9d01%2F1653306916081.jpg,youthmappers_gulu,functional_in_use,yes,surfacewater,no,rainwater_harvest_tank,2.7838918,32.2382598,7/24/2019
